numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2020,1,,Carlos Gomes,REPUBLICANOS,RS,TELEFONIA,00000000000006,RAMAL,4.11,0.00,4.11
2020,1,,Covatti Filho,PP,RS,TELEFONIA,00000000000006,RAMAL,7.86,0.00,7.86
2020,1,,Heitor Schuch,PSB,RS,TELEFONIA,00000000000006,RAMAL,1.14,0.00,1.14
2020,1,,Geovania de Sá,PSDB,SC,TELEFONIA,00000000000006,RAMAL,2.46,0.00,2.46
2020,1,,Fábio Mitidieri,PSD,SE,TELEFONIA,00000000000006,RAMAL,10.27,0.00,10.27
2020,1,,João Daniel,PT,SE,TELEFONIA,00000000000006,RAMAL,6.08,0.00,6.08
2020,1,,Alex Manente,CIDADANIA,SP,TELEFONIA,00000000000006,RAMAL,7.07,0.00,7.07
2020,1,,Baleia Rossi,MDB,SP,TELEFONIA,00000000000006,RAMAL,4.73,0.00,4.73
2020,1,,Eduardo Cury,PSDB,SP,TELEFONIA,00000000000006,RAMAL,5.45,0.00,5.45
2020,1,,Herculano Passos,MDB,SP,TELEFONIA,00000000000006,RAMAL,23.47,0.00,23.47
2020,1,,Luiz Lauro Filho,PSDB,SP,TELEFONIA,00000000000006,RAMAL,1.63,0.00,1.63
2020,1,,Marcio Alvino,PL,SP,TELEFONIA,00000000000006,RAMAL,17.31,0.00,17.31
2020,1,,Miguel Haddad,PSDB,SP,TELEFONIA,00000000000006,RAMAL,1.95,0.00,1.95
2020,1,,Miguel Lombardi,PL,SP,TELEFONIA,00000000000006,RAMAL,3.03,0.00,3.03
2020,1,,Nilto Tatto,PT,SP,TELEFONIA,00000000000006,RAMAL,6.88,0.00,6.88
2020,1,,Orlando Silva,PCdoB,SP,TELEFONIA,00000000000006,RAMAL,7.24,0.00,7.24
2020,1,,Renata Abreu,PODE,SP,TELEFONIA,00000000000006,RAMAL,1.51,0.00,1.51
2020,1,,Samuel Moreira,PSDB,SP,TELEFONIA,00000000000006,RAMAL,8.70,0.00,8.70
2020,1,,Vitor Lippi,PSDB,SP,TELEFONIA,00000000000006,RAMAL,7.17,0.00,7.17
2020,1,,Carlos Henrique Gaguim,DEM,TO,TELEFONIA,00000000000006,RAMAL,3.08,0.00,3.08
2020,1,,Dulce Miranda,MDB,TO,TELEFONIA,00000000000006,RAMAL,5.80,0.00,5.80
2020,1,,Giovani Feltes,MDB,RS,TELEFONIA,00000000000006,RAMAL,30.38,0.00,30.38
2020,1,,Márcio Biolchi,MDB,RS,TELEFONIA,00000000000006,RAMAL,4.91,0.00,4.91
2020,1,,Vitor Hugo,PSL,GO,TELEFONIA,00000000000006,RAMAL,11.05,0.00,11.05
2020,1,,Flávio Nogueira,PDT,PI,TELEFONIA,00000000000006,RAMAL,6.60,0.00,6.60
2020,1,,Paulo Eduardo Martins,PSC,PR,TELEFONIA,00000000000006,RAMAL,6.38,0.00,6.38
2020,1,,Nivaldo Albuquerque,PTB,AL,TELEFONIA,00000000000006,RAMAL,1.32,0.00,1.32
2020,1,,Vaidon Oliveira,PROS,CE,TELEFONIA,00000000000006,RAMAL,4.87,0.00,4.87
2020,1,,Lourival Gomes,PSL,RJ,TELEFONIA,00000000000006,RAMAL,4.84,0.00,4.84
2020,1,,Tito,AVANTE,BA,TELEFONIA,00000000000006,RAMAL,18.25,0.00,18.25
2020,1,,Emanuel Pinheiro Neto,PTB,MT,TELEFONIA,00000000000006,RAMAL,6.66,0.00,6.66
2020,1,,Dr. Luiz Ovando,PSL,MS,TELEFONIA,00000000000006,RAMAL,0.83,0.00,0.83
2020,1,,Camilo Capiberibe,PSB,AP,TELEFONIA,00000000000006,RAMAL,4.44,0.00,4.44
2020,1,,Aline Gurgel,REPUBLICANOS,AP,TELEFONIA,00000000000006,RAMAL,4.48,0.00,4.48
2020,1,,Flávia Arruda,PL,DF,TELEFONIA,00000000000006,RAMAL,3.47,0.00,3.47
2020,1,,Da Vitoria,CIDADANIA,ES,TELEFONIA,00000000000006,RAMAL,9.19,0.00,9.19
2020,1,,Amaro Neto,REPUBLICANOS,ES,TELEFONIA,00000000000006,RAMAL,1.90,0.00,1.90
2020,1,,Rose Modesto,PSDB,MS,TELEFONIA,00000000000006,RAMAL,3.81,0.00,3.81
2020,1,,Beto Pereira,PSDB,MS,TELEFONIA,00000000000006,RAMAL,6.41,0.00,6.41
2020,1,,Léo Moraes,PODE,RO,TELEFONIA,00000000000006,RAMAL,0.50,0.00,0.50
2020,1,,Silvia Cristina,PDT,RO,TELEFONIA,00000000000006,RAMAL,4.83,0.00,4.83
2020,1,,Carlos Chiodini,MDB,SC,TELEFONIA,00000000000006,RAMAL,2.17,0.00,2.17
2020,1,,Ricardo Guidi,PSD,SC,TELEFONIA,00000000000006,RAMAL,1.34,0.00,1.34
2020,1,,Osires Damaso,PSC,TO,TELEFONIA,00000000000006,RAMAL,0.24,0.00,0.24
2020,1,,Eli Borges,SOLIDARIEDADE,TO,TELEFONIA,00000000000006,RAMAL,3.60,0.00,3.60
2020,1,,Gilson Marques,NOVO,SC,TELEFONIA,00000000000006,RAMAL,0.25,0.00,0.25
2020,1,,Rodrigo Coelho,PSB,SC,TELEFONIA,00000000000006,RAMAL,0.79,0.00,0.79
2020,1,,Daniel Freitas,PSL,SC,TELEFONIA,00000000000006,RAMAL,0.77,0.00,0.77
2020,1,,Fabio Schiochet,PSL,SC,TELEFONIA,00000000000006,RAMAL,2.24,0.00,2.24
2020,1,,Caroline de Toni,PSL,SC,TELEFONIA,00000000000006,RAMAL,0.66,0.00,0.66
2020,1,,Célio Moura,PT,TO,TELEFONIA,00000000000006,RAMAL,2.34,0.00,2.34
2020,1,,Felipe Rigoni,PSB,ES,TELEFONIA,00000000000006,RAMAL,0.61,0.00,0.61
2020,1,,Julio Cesar Ribeiro,REPUBLICANOS,DF,TELEFONIA,00000000000006,RAMAL,2.94,0.00,2.94
2020,1,,Hélio Costa,REPUBLICANOS,SC,TELEFONIA,00000000000006,RAMAL,7.67,0.00,7.67
2020,1,,Bia Kicis,PSL,DF,TELEFONIA,00000000000006,RAMAL,5.47,0.00,5.47
2020,1,,Leda Sadala,AVANTE,AP,TELEFONIA,00000000000006,RAMAL,8.20,0.00,8.20
2020,1,,Coronel Armando,PSL,SC,TELEFONIA,00000000000006,RAMAL,2.41,0.00,2.41
2020,1,,Coronel Chrisóstomo,PSL,RO,TELEFONIA,00000000000006,RAMAL,2.49,0.00,2.49
2020,1,,Acácio Favacho,PROS,AP,TELEFONIA,00000000000006,RAMAL,0.44,0.00,0.44
2020,1,,Celina Leão,PP,DF,TELEFONIA,00000000000006,RAMAL,6.02,0.00,6.02
2020,1,,Luis Miranda,DEM,DF,TELEFONIA,00000000000006,RAMAL,15.13,0.00,15.13
2020,1,,Loester Trutis,PSL,MS,TELEFONIA,00000000000006,RAMAL,0.10,0.00,0.10
2020,1,,Professor Israel Batista,PV,DF,TELEFONIA,00000000000006,RAMAL,6.25,0.00,6.25
2020,1,,Valdevan Noventa,PSC,SE,TELEFONIA,00000000000006,RAMAL,0.24,0.00,0.24
2020,1,,Jose Mario Schreiner,DEM,GO,TELEFONIA,00000000000006,RAMAL,102.54,0.00,102.54
2020,1,,Sargento Fahur,PSD,PR,TELEFONIA,00000000000006,RAMAL,12.31,0.00,12.31
2020,1,,Bibo Nunes,PSL,RS,TELEFONIA,00000000000006,RAMAL,8.93,0.00,8.93
2020,1,,Elias Vaz,PSB,GO,TELEFONIA,00000000000006,RAMAL,0.98,0.00,0.98
2020,1,,Professor Alcides,PP,GO,TELEFONIA,00000000000006,RAMAL,10.20,0.00,10.20
2020,1,,José Nelto,PODE,GO,TELEFONIA,00000000000006,RAMAL,29.58,0.00,29.58
2020,1,,Francisco Jr.,PSD,GO,TELEFONIA,00000000000006,RAMAL,29.35,0.00,29.35
2020,1,,Frei Anastacio Ribeiro,PT,PB,TELEFONIA,00000000000006,RAMAL,4.88,0.00,4.88
2020,1,,Gervásio Maia,PSB,PB,TELEFONIA,00000000000006,RAMAL,2.54,0.00,2.54
2020,1,,Pedro Lupion,DEM,PR,TELEFONIA,00000000000006,RAMAL,9.12,0.00,9.12
2020,1,,Vermelho,PSD,PR,TELEFONIA,00000000000006,RAMAL,26.49,0.00,26.49
2020,1,,Boca Aberta,PROS,PR,TELEFONIA,00000000000006,RAMAL,18.88,0.00,18.88
2020,1,,Felipe Francischini,PSL,PR,TELEFONIA,00000000000006,RAMAL,3.39,0.00,3.39
2020,1,,Schiavinato,PP,PR,TELEFONIA,00000000000006,RAMAL,7.54,0.00,7.54
2020,1,,Aline Sleutjes,PSL,PR,TELEFONIA,00000000000006,RAMAL,1.80,0.00,1.80
2020,1,,Marlon Santos,PDT,RS,TELEFONIA,00000000000006,RAMAL,1.80,0.00,1.80
2020,1,,Lucas Redecker,PSDB,RS,TELEFONIA,00000000000006,RAMAL,9.12,0.00,9.12
2020,1,,Liziane Bayer,PSB,RS,TELEFONIA,00000000000006,RAMAL,4.19,0.00,4.19
2020,1,,Pedro Westphalen,PP,RS,TELEFONIA,00000000000006,RAMAL,8.86,0.00,8.86
2020,1,,Fernanda Melchionna,PSOL,RS,TELEFONIA,00000000000006,RAMAL,0.24,0.00,0.24
2020,1,,Gustinho Ribeiro,SOLIDARIEDADE,SE,TELEFONIA,00000000000006,RAMAL,0.78,0.00,0.78
2020,1,,Daniel Trzeciak,PSDB,RS,TELEFONIA,00000000000006,RAMAL,1.61,0.00,1.61
2020,1,,Luisa Canziani,PTB,PR,TELEFONIA,00000000000006,RAMAL,14.69,0.00,14.69
2020,1,,Filipe Barros,PSL,PR,TELEFONIA,00000000000006,RAMAL,9.06,0.00,9.06
2020,1,,Dr. Zacharias Calil,DEM,GO,TELEFONIA,00000000000006,RAMAL,9.46,0.00,9.46
2020,1,,Alcides Rodrigues,PATRIOTA,GO,TELEFONIA,00000000000006,RAMAL,1.91,0.00,1.91
2020,1,,Aroldo Martins,REPUBLICANOS,PR,TELEFONIA,00000000000006,RAMAL,4.56,0.00,4.56
2020,1,,Nereu Crispim,PSL,RS,TELEFONIA,00000000000006,RAMAL,4.96,0.00,4.96
2020,1,,Sanderson,PSL,RS,TELEFONIA,00000000000006,RAMAL,11.97,0.00,11.97
2020,1,,Luizão Goulart,REPUBLICANOS,PR,TELEFONIA,00000000000006,RAMAL,15.71,0.00,15.71
2020,1,,Glaustin Fokus,PSC,GO,TELEFONIA,00000000000006,RAMAL,10.83,0.00,10.83
2020,1,,Julian Lemos,PSL,PB,TELEFONIA,00000000000006,RAMAL,1.57,0.00,1.57
2020,1,,Edna Henrique,PSDB,PB,TELEFONIA,00000000000006,RAMAL,1.93,0.00,1.93
2020,1,,Ossesio Silva,REPUBLICANOS,PE,TELEFONIA,00000000000006,RAMAL,2.82,0.00,2.82
2020,1,,André Ferreira,PSC,PE,TELEFONIA,00000000000006,RAMAL,0.86,0.00,0.86
2020,1,,Silvio Costa Filho,REPUBLICANOS,PE,TELEFONIA,00000000000006,RAMAL,13.11,0.00,13.11
2020,1,,Carlos Veras,PT,PE,TELEFONIA,00000000000006,RAMAL,3.52,0.00,3.52
2020,1,,Fernando Rodolfo,PL,PE,TELEFONIA,00000000000006,RAMAL,15.35,0.00,15.35
2020,1,,Marília Arraes,PT,PE,TELEFONIA,00000000000006,RAMAL,4.41,0.00,4.41
2020,1,,João H. Campos,PSB,PE,TELEFONIA,00000000000006,RAMAL,3.55,0.00,3.55
2020,1,,Margarete Coelho,PP,PI,TELEFONIA,00000000000006,RAMAL,6.39,0.00,6.39
2020,1,,Marcos Aurélio Sampaio,MDB,PI,TELEFONIA,00000000000006,RAMAL,0.94,0.00,0.94
2020,1,,Marina Santos,SOLIDARIEDADE,PI,TELEFONIA,00000000000006,RAMAL,1.29,0.00,1.29
2020,1,,Marcelo Calero,CIDADANIA,RJ,TELEFONIA,00000000000006,RAMAL,5.85,0.00,5.85
2020,1,,Dra. Vanda Milani,SOLIDARIEDADE,AC,TELEFONIA,00000000000006,RAMAL,0.36,0.00,0.36
2020,1,,Jesus Sérgio,PDT,AC,TELEFONIA,00000000000006,RAMAL,6.34,0.00,6.34
2020,1,,Isnaldo Bulhões Jr.,MDB,AL,TELEFONIA,00000000000006,RAMAL,6.01,0.00,6.01
2020,1,,Severino Pessoa,REPUBLICANOS,AL,TELEFONIA,00000000000006,RAMAL,19.55,0.00,19.55
2020,1,,Sergio Toledo,PL,AL,TELEFONIA,00000000000006,RAMAL,0.33,0.00,0.33
2020,1,,Dr. Leonardo,SOLIDARIEDADE,MT,TELEFONIA,00000000000006,RAMAL,14.19,0.00,14.19
2020,1,,Christino Aureo,PP,RJ,TELEFONIA,00000000000006,RAMAL,8.01,0.00,8.01
2020,1,,Otoni de Paula,PSC,RJ,TELEFONIA,00000000000006,RAMAL,0.49,0.00,0.49
2020,1,,Gurgel,PSL,RJ,TELEFONIA,00000000000006,RAMAL,0.76,0.00,0.76
2020,1,,Luiz Antônio Corrêa,PL,RJ,TELEFONIA,00000000000006,RAMAL,23.73,0.00,23.73
2020,1,,Helio Lopes,PSL,RJ,TELEFONIA,00000000000006,RAMAL,5.25,0.00,5.25
2020,1,,Professor Joziel,PSL,RJ,TELEFONIA,00000000000006,RAMAL,9.27,0.00,9.27
2020,1,,Flordelis,PSD,RJ,TELEFONIA,00000000000006,RAMAL,0.28,0.00,0.28
2020,1,,Nelson Barbudo,PSL,MT,TELEFONIA,00000000000006,RAMAL,9.12,0.00,9.12
2020,1,,Dr. Luiz Antonio Teixeira Jr.,PP,RJ,TELEFONIA,00000000000006,RAMAL,13.50,0.00,13.50
2020,1,,Delegado Antônio Furtado,PSL,RJ,TELEFONIA,00000000000006,RAMAL,3.18,0.00,3.18
2020,1,,Márcio Labre,PSL,RJ,TELEFONIA,00000000000006,RAMAL,3.29,0.00,3.29
2020,1,,Daniel Silveira,PSL,RJ,TELEFONIA,00000000000006,RAMAL,1.23,0.00,1.23
2020,1,,Luiz Lima,PSL,RJ,TELEFONIA,00000000000006,RAMAL,1.79,0.00,1.79
2020,1,,Gutemberg Reis,MDB,RJ,TELEFONIA,00000000000006,RAMAL,11.72,0.00,11.72
2020,1,,Juninho do Pneu,DEM,RJ,TELEFONIA,00000000000006,RAMAL,12.15,0.00,12.15
2020,1,,Major Fabiana,PSL,RJ,TELEFONIA,00000000000006,RAMAL,0.40,0.00,0.40
2020,1,,Daniela do Waguinho,MDB,RJ,TELEFONIA,00000000000006,RAMAL,5.71,0.00,5.71
2020,1,,Carlos Jordy,PSL,RJ,TELEFONIA,00000000000006,RAMAL,1.17,0.00,1.17
2020,1,,Paulo Ganime,NOVO,RJ,TELEFONIA,00000000000006,RAMAL,1.07,0.00,1.07
2020,1,,Chris Tonietto,PSL,RJ,TELEFONIA,00000000000006,RAMAL,0.12,0.00,0.12
2020,1,,Wladimir Garotinho,PSD,RJ,TELEFONIA,00000000000006,RAMAL,1.27,0.00,1.27
2020,1,,Talíria Petrone,PSOL,RJ,TELEFONIA,00000000000006,RAMAL,2.37,0.00,2.37
2020,1,,Haroldo Cathedral,PSD,RR,TELEFONIA,00000000000006,RAMAL,4.23,0.00,4.23
2020,1,,Tereza Nelma,PSDB,AL,TELEFONIA,00000000000006,RAMAL,2.64,0.00,2.64
2020,1,,Professora Rosa Neide,PT,MT,TELEFONIA,00000000000006,RAMAL,2.72,0.00,2.72
2020,1,,Joenia Wapichana,REDE,RR,TELEFONIA,00000000000006,RAMAL,1.67,0.00,1.67
2020,1,,Manuel Marcos,REPUBLICANOS,AC,TELEFONIA,00000000000006,RAMAL,3.96,0.00,3.96
2020,1,,Mara Rocha,PSDB,AC,TELEFONIA,00000000000006,RAMAL,1.92,0.00,1.92
2020,1,,José Medeiros,PODE,MT,TELEFONIA,00000000000006,RAMAL,13.67,0.00,13.67
2020,1,,General Girão,PSL,RN,TELEFONIA,00000000000006,RAMAL,1.29,0.00,1.29
2020,1,,Juarez Costa,MDB,MT,TELEFONIA,00000000000006,RAMAL,1.25,0.00,1.25
2020,1,,Ottaci Nascimento,SOLIDARIEDADE,RR,TELEFONIA,00000000000006,RAMAL,0.93,0.00,0.93
2020,1,,Chiquinho Brazão,AVANTE,RJ,TELEFONIA,00000000000006,RAMAL,5.70,0.00,5.70
2020,1,,Felício Laterça,PSL,RJ,TELEFONIA,00000000000006,RAMAL,2.86,0.00,2.86
2020,1,,Vinicius Farah,MDB,RJ,TELEFONIA,00000000000006,RAMAL,2.91,0.00,2.91
2020,1,,Nicoletti,PSL,RR,TELEFONIA,00000000000006,RAMAL,0.35,0.00,0.35
2020,1,,Rogério Correia,PT,MG,TELEFONIA,00000000000006,RAMAL,0.20,0.00,0.20
2020,1,,Dr. Jaziel,PL,CE,TELEFONIA,00000000000006,RAMAL,1.22,0.00,1.22
2020,1,,Euclydes Pettersen,PSC,MG,TELEFONIA,00000000000006,RAMAL,3.03,0.00,3.03
2020,1,,Vilson da Fetaemg,PSB,MG,TELEFONIA,00000000000006,RAMAL,0.80,0.00,0.80
2020,1,,General Peternelli,PSL,SP,TELEFONIA,00000000000006,RAMAL,17.31,0.00,17.31
2020,1,,Luiz Carlos Motta,PL,SP,TELEFONIA,00000000000006,RAMAL,6.95,0.00,6.95
2020,1,,Mauro Benevides Filho,PDT,CE,TELEFONIA,00000000000006,RAMAL,4.49,0.00,4.49
2020,1,,Capitão Wagner,PROS,CE,TELEFONIA,00000000000006,RAMAL,1.37,0.00,1.37
2020,1,,Célio Studart,PV,CE,TELEFONIA,00000000000006,RAMAL,3.97,0.00,3.97
2020,1,,Robério Monteiro,PDT,CE,TELEFONIA,00000000000006,RAMAL,5.07,0.00,5.07
2020,1,,Charlles Evangelista,PSL,MG,TELEFONIA,00000000000006,RAMAL,7.42,0.00,7.42
2020,1,,Gilberto Abramo,REPUBLICANOS,MG,TELEFONIA,00000000000006,RAMAL,2.84,0.00,2.84
2020,1,,Paulo Guedes,PT,MG,TELEFONIA,00000000000006,RAMAL,2.41,0.00,2.41
2020,1,,Fred Costa,PATRIOTA,MG,TELEFONIA,00000000000006,RAMAL,12.58,0.00,12.58
2020,1,,Airton Faleiro,PT,PA,TELEFONIA,00000000000006,RAMAL,0.71,0.00,0.71
2020,1,,Celso Sabino,PSDB,PA,TELEFONIA,00000000000006,RAMAL,2.01,0.00,2.01
2020,1,,Júnior Ferrari,PSD,PA,TELEFONIA,00000000000006,RAMAL,0.11,0.00,0.11
2020,1,,Olival Marques,DEM,PA,TELEFONIA,00000000000006,RAMAL,1.95,0.00,1.95
2020,1,,Cássio Andrade,PSB,PA,TELEFONIA,00000000000006,RAMAL,6.09,0.00,6.09
2020,1,,Eduardo Costa,PTB,PA,TELEFONIA,00000000000006,RAMAL,11.72,0.00,11.72
2020,1,,Alencar Santana Braga,PT,SP,TELEFONIA,00000000000006,RAMAL,10.28,0.00,10.28
2020,1,,Júnior Bozzella,PSL,SP,TELEFONIA,00000000000006,RAMAL,0.99,0.00,0.99
2020,1,,Alexandre Padilha,PT,SP,TELEFONIA,00000000000006,RAMAL,7.22,0.00,7.22
2020,1,,Cezinha de Madureira,PSD,SP,TELEFONIA,00000000000006,RAMAL,4.89,0.00,4.89
2020,1,,Vavá Martins,REPUBLICANOS,PA,TELEFONIA,00000000000006,RAMAL,4.71,0.00,4.71
2020,1,,Marcos Pereira,REPUBLICANOS,SP,TELEFONIA,00000000000006,RAMAL,10.35,0.00,10.35
2020,1,,Carla Zambelli,PSL,SP,TELEFONIA,00000000000006,RAMAL,18.13,0.00,18.13
2020,1,,Igor Timo,PODE,MG,TELEFONIA,00000000000006,RAMAL,13.06,0.00,13.06
2020,1,,Áurea Carolina,PSOL,MG,TELEFONIA,00000000000006,RAMAL,0.65,0.00,0.65
2020,1,,Franco Cartafina,PP,MG,TELEFONIA,00000000000006,RAMAL,4.72,0.00,4.72
2020,1,,David Soares,DEM,SP,TELEFONIA,00000000000006,RAMAL,0.91,0.00,0.91
2020,1,,Delegado Marcelo Freitas,PSL,MG,TELEFONIA,00000000000006,RAMAL,12.19,0.00,12.19
2020,1,,Guiga Peixoto,PSL,SP,TELEFONIA,00000000000006,RAMAL,1.70,0.00,1.70
2020,1,,Coronel Tadeu,PSL,SP,TELEFONIA,00000000000006,RAMAL,5.54,0.00,5.54
2020,1,,André Janones,AVANTE,MG,TELEFONIA,00000000000006,RAMAL,3.55,0.00,3.55
2020,1,,Alexis Fonteyne,NOVO,SP,TELEFONIA,00000000000006,RAMAL,0.59,0.00,0.59
2020,1,,Zé Vitor,PL,MG,TELEFONIA,00000000000006,RAMAL,6.77,0.00,6.77
2020,1,,Dr. Frederico,PATRIOTA,MG,TELEFONIA,00000000000006,RAMAL,4.21,0.00,4.21
2020,1,,Tiago Mitraud,NOVO,MG,TELEFONIA,00000000000006,RAMAL,1.86,0.00,1.86
2020,1,,Junio Amaral,PSL,MG,TELEFONIA,00000000000006,RAMAL,8.17,0.00,8.17
2020,1,,Abou Anni,PSL,SP,TELEFONIA,00000000000006,RAMAL,1.43,0.00,1.43
2020,1,,Marco Bertaiolli,PSD,SP,TELEFONIA,00000000000006,RAMAL,22.42,0.00,22.42
2020,1,,Lucas Gonzalez,NOVO,MG,TELEFONIA,00000000000006,RAMAL,1.81,0.00,1.81
2020,1,,Pinheirinho,PP,MG,TELEFONIA,00000000000006,RAMAL,5.81,0.00,5.81
2020,1,,Rosana Valle,PSB,SP,TELEFONIA,00000000000006,RAMAL,7.87,0.00,7.87
2020,1,,Luiz Philippe de Orleans e Bragança,PSL,SP,TELEFONIA,00000000000006,RAMAL,0.98,0.00,0.98
2020,1,,Geninho Zuliani,DEM,SP,TELEFONIA,00000000000006,RAMAL,22.02,0.00,22.02
2020,1,,Adriana Ventura,NOVO,SP,TELEFONIA,00000000000006,RAMAL,11.93,0.00,11.93
2020,1,,Policial Katia Sastre,PL,SP,TELEFONIA,00000000000006,RAMAL,5.86,0.00,5.86
2020,1,,Rodrigo Agostinho,PSB,SP,TELEFONIA,00000000000006,RAMAL,9.23,0.00,9.23
2020,1,,Guilherme Derrite,PP,SP,TELEFONIA,00000000000006,RAMAL,2.00,0.00,2.00
2020,1,,Vinicius Poit,NOVO,SP,TELEFONIA,00000000000006,RAMAL,8.80,0.00,8.80
2020,1,,Idilvan Alencar,PDT,CE,TELEFONIA,00000000000006,RAMAL,0.34,0.00,0.34
2020,1,,Tabata Amaral,PDT,SP,TELEFONIA,00000000000006,RAMAL,2.27,0.00,2.27
2020,1,,Sâmia Bomfim,PSOL,SP,TELEFONIA,00000000000006,RAMAL,1.81,0.00,1.81
2020,1,,Kim Kataguiri,DEM,SP,TELEFONIA,00000000000006,RAMAL,1.31,0.00,1.31
2020,1,,Enrico Misasi,PV,SP,TELEFONIA,00000000000006,RAMAL,6.58,0.00,6.58
2020,1,,Paulo Bengtson,PTB,PA,TELEFONIA,00000000000006,RAMAL,3.31,0.00,3.31
2020,1,,Maria Rosas,REPUBLICANOS,SP,TELEFONIA,00000000000006,RAMAL,3.12,0.00,3.12
2020,1,,Eduardo Bismarck,PDT,CE,TELEFONIA,00000000000006,RAMAL,5.34,0.00,5.34
2020,1,,Denis Bezerra,PSB,CE,TELEFONIA,00000000000006,RAMAL,2.19,0.00,2.19
2020,1,,Luiz Flávio Gomes,PSB,SP,TELEFONIA,00000000000006,RAMAL,5.93,0.00,5.93
2020,1,,Alexandre Frota,PSDB,SP,TELEFONIA,00000000000006,RAMAL,11.76,0.00,11.76
2020,1,,Alê Silva,PSL,MG,TELEFONIA,00000000000006,RAMAL,4.03,0.00,4.03
2020,1,,Joice Hasselmann,PSL,SP,TELEFONIA,00000000000006,RAMAL,7.81,0.00,7.81
2020,1,,Léo Motta,PSL,MG,TELEFONIA,00000000000006,RAMAL,14.00,0.00,14.00
2020,1,,Heitor Freire,PSL,CE,TELEFONIA,00000000000006,RAMAL,2.19,0.00,2.19
2020,1,,AJ Albuquerque,PP,CE,TELEFONIA,00000000000006,RAMAL,1.50,0.00,1.50
2020,1,,Júnior Mano,PL,CE,TELEFONIA,00000000000006,RAMAL,6.83,0.00,6.83
2020,1,,Bosco Saraiva,SOLIDARIEDADE,AM,TELEFONIA,00000000000006,RAMAL,6.03,0.00,6.03
2020,1,,Eduardo Braide,PODE,MA,TELEFONIA,00000000000006,RAMAL,0.60,0.00,0.60
2020,1,,Pastor Sargento Isidório,AVANTE,BA,TELEFONIA,00000000000006,RAMAL,14.23,0.00,14.23
2020,1,,José Ricardo,PT,AM,TELEFONIA,00000000000006,RAMAL,1.46,0.00,1.46
2020,1,,Marcelo Ramos,PL,AM,TELEFONIA,00000000000006,RAMAL,1.56,0.00,1.56
2020,1,,Sidney Leite,PSD,AM,TELEFONIA,00000000000006,RAMAL,2.07,0.00,2.07
2020,1,,Marcelo Nilo,PSB,BA,TELEFONIA,00000000000006,RAMAL,5.30,0.00,5.30
2020,1,,Zé Neto,PT,BA,TELEFONIA,00000000000006,RAMAL,3.59,0.00,3.59
2020,1,,Adolfo Viana,PSDB,BA,TELEFONIA,00000000000006,RAMAL,2.37,0.00,2.37
2020,1,,Bira do Pindaré,PSB,MA,TELEFONIA,00000000000006,RAMAL,0.21,0.00,0.21
2020,1,,Edilázio Júnior,PSD,MA,TELEFONIA,00000000000006,RAMAL,2.80,0.00,2.80
2020,1,,Josimar Maranhãozinho,PL,MA,TELEFONIA,00000000000006,RAMAL,4.14,0.00,4.14
2020,1,,Igor Kannário,DEM,BA,TELEFONIA,00000000000006,RAMAL,3.36,0.00,3.36
2020,1,,Professora Dayane Pimentel,PSL,BA,TELEFONIA,00000000000006,RAMAL,8.75,0.00,8.75
2020,1,,Marreca Filho,PATRIOTA,MA,TELEFONIA,00000000000006,RAMAL,10.47,0.00,10.47
2020,1,,Raimundo Costa,PL,BA,TELEFONIA,00000000000006,RAMAL,5.13,0.00,5.13
2020,1,,Delegado Pablo,PSL,AM,TELEFONIA,00000000000006,RAMAL,4.38,0.00,4.38
2020,1,,Gildenemyr,PL,MA,TELEFONIA,00000000000006,RAMAL,0.21,0.00,0.21
2020,1,,Alex Santana,PDT,BA,TELEFONIA,00000000000006,RAMAL,2.97,0.00,2.97
2020,1,,Capitão Alberto Neto,REPUBLICANOS,AM,TELEFONIA,00000000000006,RAMAL,12.48,0.00,12.48
2020,1,,Otto Alencar Filho,PSD,BA,TELEFONIA,00000000000006,RAMAL,1.12,0.00,1.12
2020,1,,Junior Lourenço,PL,MA,TELEFONIA,00000000000006,RAMAL,4.03,0.00,4.03
2020,1,,Gil Cutrim,PDT,MA,TELEFONIA,00000000000006,RAMAL,1.97,0.00,1.97
2020,1,,João Roma,REPUBLICANOS,BA,TELEFONIA,00000000000006,RAMAL,5.50,0.00,5.50
2020,1,,Charles Fernandes,PSD,BA,TELEFONIA,00000000000006,RAMAL,2.60,0.00,2.60
2020,1,,Patricia Ferraz,PODE,AP,TELEFONIA,00000000000006,RAMAL,2.09,0.00,2.09
2020,1,,David Miranda,PSOL,RJ,TELEFONIA,00000000000006,RAMAL,2.89,0.00,2.89
2020,1,,Jorge Braz,REPUBLICANOS,RJ,TELEFONIA,00000000000006,RAMAL,6.74,0.00,6.74
2020,1,,Marcelo Brum,PSL,RS,TELEFONIA,00000000000006,RAMAL,5.83,0.00,5.83
2020,1,,Reinhold Stephanes Junior,PSD,PR,TELEFONIA,00000000000006,RAMAL,7.00,0.00,7.00
2020,1,,Ted Conti,PSB,ES,TELEFONIA,00000000000006,RAMAL,6.06,0.00,6.06
2020,1,,Bia Cavassa,PSDB,MS,TELEFONIA,00000000000006,RAMAL,0.39,0.00,0.39
2020,1,,Enéias Reis,PSL,MG,TELEFONIA,00000000000006,RAMAL,4.96,0.00,4.96
